4, 0.46600133067198934, 0.025375933966544285
9, 0.4649367930805057, 0.022370108298711874
14, 0.48050565535595474, 0.019284535182925205
19, 0.48769128409846974, 0.017110687627129216
24, 0.49115103127079174, 0.01629695025925559
29, 0.4500332667997339, 0.01559457266811211
34, 0.4606786427145709, 0.01466694796461296
39, 0.46813040585495674, 0.013989513441624803
44, 0.4605455755156354, 0.013687400543656544
49, 0.4597471723220226, 0.012671335438940314
54, 0.4554890219560878, 0.011692738727864749
59, 0.4747837658017299, 0.011245593042218009
64, 0.47451763140385894, 0.010737528700308785
69, 0.47624750499001994, 0.010456206706307642
74, 0.4729208250166334, 0.010095555675650712
79, 0.4598802395209581, 0.00987056222965326
84, 0.44843646041250834, 0.009889883670530864
89, 0.4393878908848969, 0.009472030732335206
94, 0.442315369261477, 0.009627862094462264
99, 0.44843646041250834, 0.009493621292650755
104, 0.44337990685296075, 0.009171142207050629
109, 0.4312707917498337, 0.010197938500282475
114, 0.433666001330672, 0.009315285879989053
119, 0.4481703260146374, 0.009010154772674877
124, 0.4330006653359947, 0.008934580626493506
129, 0.4403193612774451, 0.00892551257255157
134, 0.4421823020625416, 0.009036857252508683
139, 0.4275449101796407, 0.008970250697468951
144, 0.469061876247505, 0.008946651301918924
149, 0.4444444444444444, 0.008883681503716058
154, 0.4577511643379907, 0.008844759356022526
159, 0.4427145708582834, 0.00874491400938297
164, 0.46294078509647374, 0.008750316910525241
169, 0.4537591483699268, 0.00885872324744536
174, 0.4602794411177645, 0.00872876221621483
179, 0.44604125083167, 0.008769380424059177
184, 0.4597471723220226, 0.008660563555147778
189, 0.4537591483699268, 0.008751394844950928
194, 0.45748502994011975, 0.008825574835615779
199, 0.4449767132401863, 0.008645453610212574
204, 0.456686626746507, 0.008811489103022164
209, 0.4662674650698603, 0.008729784565058931
214, 0.4461743180306055, 0.008688845644154387
219, 0.4520292747837658, 0.00868993333686891
224, 0.44165003326679975, 0.008723336727090766
229, 0.4626746506986028, 0.008716061237126661
234, 0.4475049900199601, 0.008542198584516731
239, 0.4461743180306055, 0.008540924351129402
244, 0.45069860279441115, 0.00864544652329668
249, 0.4606786427145709, 0.008531357483032584
254, 0.449500998003992, 0.008560915249715206
259, 0.4533599467731204, 0.008536765822808896
264, 0.4432468396540253, 0.008449670894195334
269, 0.44417831004657354, 0.008445263724055884
274, 0.45655355954757154, 0.008648047011028556
279, 0.4545575515635396, 0.00858245221054144
284, 0.44976713240186295, 0.008489595812218647
289, 0.4810379241516966, 0.008533010767690969
294, 0.4662674650698603, 0.006832404784935506
299, 0.47358616101131074, 0.0065035677705041935
304, 0.4781104457751164, 0.006249306113768853
309, 0.4699933466400532, 0.006107543779950751
314, 0.4699933466400532, 0.006044921440784345
319, 0.456686626746507, 0.005968879414676866
324, 0.45575515635395875, 0.005888944987095143
329, 0.46719893546240854, 0.006005567533593077
334, 0.4456420492348636, 0.00582816826135302
339, 0.4545575515635396, 0.005776187913836667
344, 0.45748502994011975, 0.005357759767748947
349, 0.4448436460412508, 0.005314757187167197
354, 0.43912175648702595, 0.0052963312949117014
359, 0.44125083166999335, 0.00520397273921922
364, 0.4409846972721224, 0.005088902571931245
369, 0.4431137724550898, 0.005231618748544792
374, 0.4435129740518962, 0.005054458541667192
379, 0.4400532268795742, 0.005106344800885673
384, 0.4436460412508317, 0.005182755434694697
389, 0.44630738522954094, 0.005084247494405085
394, 0.44550898203592815, 0.005093650779868133
399, 0.44125083166999335, 0.005062534273962892
404, 0.4381902860944777, 0.004999339959826809
409, 0.4487025948103792, 0.005093390184987048
414, 0.44085163007318695, 0.0049797782949737345
419, 0.447771124417831, 0.005024446622122481
424, 0.4530938123752495, 0.005033638534579901
429, 0.4492348636061211, 0.0050909814572267465
434, 0.4452428476380572, 0.004930638796107218
439, 0.4483033932135729, 0.004960792598583354
444, 0.43952095808383235, 0.004938059537305001
449, 0.4364604125083167, 0.004897577419611122
454, 0.44417831004657354, 0.004934571195300612
459, 0.44125083166999335, 0.004939132555438487
464, 0.44936793080505655, 0.004732172707632148
469, 0.44723885562208915, 0.004925240984708161
474, 0.444311377245509, 0.004836576196687242
479, 0.43779108449767135, 0.004770373623412445
484, 0.4345974717232202, 0.00479524385549419
489, 0.4401862940785096, 0.004786841319464806
494, 0.4359281437125748, 0.004790981394642779
499, 0.43912175648702595, 0.0048966029933935045
504, 0.4349966733200266, 0.004998399882876815
509, 0.4304723885562209, 0.004841490540439814
514, 0.4339321357285429, 0.004841242078322374
519, 0.4270126413838989, 0.004751715322705287
524, 0.4435129740518962, 0.004757052879835081
529, 0.4439121756487026, 0.004715847651672489
534, 0.43060545575515635, 0.004772835289530997
539, 0.42461743180306055, 0.004767622329752671
544, 0.42767797737857616, 0.004950517383242131
549, 0.4445775116433799, 0.004899100058151226
554, 0.4421823020625416, 0.004744632892529955
559, 0.4417831004657352, 0.004789383545980457
564, 0.4413838988689288, 0.004710653696358067
569, 0.4483033932135729, 0.004775476088784885
574, 0.43779108449767135, 0.0047139497468153685
579, 0.440585495675316, 0.004785192906492872
584, 0.4432468396540253, 0.004738710364531396
589, 0.4409846972721224, 0.0048030054425710475
594, 0.4379241516966068, 0.004679746821987522
599, 0.43273453093812375, 0.00475369564676913
