model,dataset,exp,avg loss,acc,f1,recall,precision
FCN_finetuning_and_four_domains,Fragment,0,1.6113296747207642,0.2085889570552147,0.15009498543240876,0.09335907335907336,0.2085889570552147
FCN_finetuning_and_four_domains,Fragment,1,1.6313878297805786,0.22699386503067484,0.12169312169312169,0.08421516754850088,0.22699386503067484
FCN_finetuning_and_four_domains,Fragment,2,1.6318137645721436,0.2883435582822086,0.24130548091061196,0.14259504132231404,0.2883435582822086
FCN_finetuning_and_four_domains,Fragment,3,1.6315552393595378,0.19631901840490798,0.15756398785043355,0.09001526051885765,0.19631901840490798
FCN_finetuning_and_four_domains,Fragment,4,1.6636111338933308,0.26380368098159507,0.17869353905630248,0.09761434217955957,0.26380368098159507
