model,dataset,exp,avg loss,mse,r2_score,rmse,mae
FCN_finetuning_and_four_domains,IEEEPPG,0,3547.222061642868,-5.787581446254165,59.55855993593925,55.29825669628079,3525.312255859375
FCN_finetuning_and_four_domains,IEEEPPG,1,3210.7342603733596,-5.143714691622518,56.6633414155339,52.371460672152246,3191.0430908203125
FCN_finetuning_and_four_domains,IEEEPPG,2,3323.135043158224,-5.358792703237513,57.64663947844856,53.36131512916694,3302.070515950521
FCN_finetuning_and_four_domains,IEEEPPG,3,3194.137892027915,-5.11195767165051,56.516704539701486,52.22402760133905,3174.871541341146
FCN_finetuning_and_four_domains,IEEEPPG,4,2222.211297812562,-3.2521837969464924,47.140336208098496,42.91193719637596,2203.9413859049478
