model,dataset,exp,acc,f1,recall,precision
HinceptionTime,fragment,0,0.5705521472392638,0.5449413832350405,0.42027085753252075,0.5705521472392638
HinceptionTime,fragment,1,0.5705521472392638,0.5472074345351623,0.42415198189284825,0.5705521472392638
HinceptionTime,fragment,2,0.5705521472392638,0.5472074345351623,0.42415198189284825,0.5705521472392638
HinceptionTime,fragment,3,0.5705521472392638,0.5472074345351623,0.42415198189284825,0.5705521472392638
HinceptionTime,fragment,4,0.5705521472392638,0.5472074345351623,0.42415198189284825,0.5705521472392638
