model,dataset,exp,acc,f1,recall,precision
HinceptionTime,fragment,0,0.6073619631901841,0.5683093009666299,0.6073619631901841,0.5527746604153159
HinceptionTime,fragment,1,0.6134969325153374,0.5743161555378147,0.6134969325153374,0.5598950725484468
HinceptionTime,fragment,2,0.6134969325153374,0.5743161555378147,0.6134969325153374,0.5598950725484468
HinceptionTime,fragment,3,0.6134969325153374,0.5743161555378147,0.6134969325153374,0.5598950725484468
HinceptionTime,fragment,4,0.6134969325153374,0.5743161555378147,0.6134969325153374,0.5598950725484468
