model,dataset,exp,avg loss,mse,r2_score,rmse,mae
FCN_linearprobing_and_four_domains,IEEEPPG,0,1168.5428516529985,-1.2359975330553103,34.18395605621149,30.492912464896165,1160.0563354492188
FCN_linearprobing_and_four_domains,IEEEPPG,1,1381.0277703931183,-1.6425857496896228,37.162181991819565,33.27922148623709,1364.096171061198
FCN_linearprobing_and_four_domains,IEEEPPG,2,1115.7856961386751,-1.1350471319517728,33.40337851383712,29.78704635706325,1111.137959798177
FCN_linearprobing_and_four_domains,IEEEPPG,3,1229.757925047689,-1.3531320933349824,35.06790448612077,31.293973222290727,1222.5649820963542
FCN_linearprobing_and_four_domains,IEEEPPG,4,1172.1235940574406,-1.2428492554132138,34.23629060014301,30.557677640753276,1160.7536010742188
