model,dataset,exp,avg loss,mse,r2_score,rmse,mae
MLP_finetuning_and_four_domains,IEEEPPG,0,520.1969645266715,0.00460720996314723,22.807826826040912,18.184703051033665,526.9473876953125
MLP_finetuning_and_four_domains,IEEEPPG,1,525.9950827312076,-0.006487443504944679,22.934582680554875,18.138269435214458,527.3609517415365
MLP_finetuning_and_four_domains,IEEEPPG,2,524.6365203211384,-0.0038878450451027557,22.904945324561208,18.198037206789866,527.0396423339844
MLP_finetuning_and_four_domains,IEEEPPG,3,527.8977638506727,-0.010128208825015417,22.97602584979989,19.02543987123306,537.9546712239584
MLP_finetuning_and_four_domains,IEEEPPG,4,532.7307165668612,-0.01937602574117192,23.08096004430624,18.860331411415576,531.6067403157552
