model,dataset,exp,acc,f1,recall,precision
FCN,fragment,0,0.34355828220858897,0.20318795859805147,0.34355828220858897,0.14704350050045942
FCN,fragment,1,0.3312883435582822,0.17979467891605266,0.3312883435582822,0.1233763486354982
FCN,fragment,2,0.3312883435582822,0.18162000560555572,0.3312883435582822,0.1251018919730576
FCN,fragment,3,0.3312883435582822,0.18254663828721673,0.3312883435582822,0.1259828912123045
FCN,fragment,4,0.3312883435582822,0.18254663828721673,0.3312883435582822,0.1259828912123045
