model,dataset,exp,avg loss,mse,r2_score,rmse,mae
MLP_linearprobing_and_four_domains,IEEEPPG,0,517.4670383207565,0.009830902233579741,22.747901844362623,18.675838772186452,533.5380655924479
MLP_linearprobing_and_four_domains,IEEEPPG,1,515.7898365237947,0.013040214647871862,22.711006946496113,18.53334702744996,531.2861735026041
MLP_linearprobing_and_four_domains,IEEEPPG,2,531.2968248080373,-0.016632285166435556,23.049876893554927,19.186084445586985,542.2359263102213
MLP_linearprobing_and_four_domains,IEEEPPG,3,537.2130221583313,-0.027952882148919445,23.177856289103428,19.471839452193954,550.9704386393229
MLP_linearprobing_and_four_domains,IEEEPPG,4,523.1848839107919,-0.0011101502195884905,22.87323509936432,18.94607352132851,538.0414276123047
