model,dataset,exp,acc,f1,recall,precision
HinceptionTime,fragment,0,0.5398773006134969,0.5189737015968631,0.5398773006134969,0.5059273529851863
HinceptionTime,fragment,1,0.6196319018404908,0.5864696520155862,0.6196319018404908,0.5850403921739256
HinceptionTime,fragment,2,0.5398773006134969,0.525883517331187,0.5398773006134969,0.5384370566044503
HinceptionTime,fragment,3,0.5828220858895705,0.5574127770301195,0.5828220858895705,0.5380588880183741
HinceptionTime,fragment,4,0.6196319018404908,0.5915934770097065,0.6196319018404908,0.579971854369058
