model,dataset,exp,acc,f1,recall,precision
FCN,fragment,0,0.34355828220858897,0.20399804849345599,0.34355828220858897,0.14759598382459216
FCN,fragment,1,0.3312883435582822,0.1807027328499721,0.3312883435582822,0.12423312883435583
FCN,fragment,2,0.3312883435582822,0.18348277489381784,0.3312883435582822,0.12687638689466127
FCN,fragment,3,0.3312883435582822,0.18348277489381784,0.3312883435582822,0.12687638689466127
FCN,fragment,4,0.3312883435582822,0.18348277489381784,0.3312883435582822,0.12687638689466127
