model,dataset,exp,avg loss,mse,r2_score,rmse,mae
MLP_finetuning_and_four_domains,IEEEPPG,0,747.5898112302378,-0.43050720928502617,27.34208864059653,24.120319086279572,769.1883544921875
MLP_finetuning_and_four_domains,IEEEPPG,1,688.2909813297105,-0.31703936582247483,26.235300290442847,23.01360333976099,718.125254313151
MLP_finetuning_and_four_domains,IEEEPPG,2,836.039944027782,-0.5997558409924177,28.91435532789521,25.647363996775137,855.849843343099
MLP_finetuning_and_four_domains,IEEEPPG,3,877.879824570637,-0.6798161225172357,29.629036848514616,26.269218272408523,895.5006306966146
MLP_finetuning_and_four_domains,IEEEPPG,4,833.9766677795261,-0.5958077781596463,28.878654189202205,25.563052678512314,842.0585225423177
