model,dataset,exp,avg loss,acc,f1,recall,precision
FCN_finetuning_and_one_domain,Fragment,0,0.1411042944785276,0.0678658053958134,0.09611161785074829,0.1411042944785276,1.8693119684855144
FCN_finetuning_and_one_domain,Fragment,1,0.10429447852760736,0.03166082383873795,0.05059523809523809,0.10429447852760736,1.9081625938415527
FCN_finetuning_and_one_domain,Fragment,2,0.10429447852760736,0.03056907129257457,0.048850574712643674,0.10429447852760736,1.8895448446273804
FCN_finetuning_and_one_domain,Fragment,3,0.10429447852760736,0.028596873144666534,0.04569892473118279,0.10429447852760736,1.8924717505772908
FCN_finetuning_and_one_domain,Fragment,4,0.147239263803681,0.06943650328197264,0.09636066992974394,0.147239263803681,1.8345921436945598
