model,dataset,exp,avg loss,mse,r2_score,rmse,mae
MLP_linearprobing_and_one_domain,IEEEPPG,0,525.6597114053708,-0.005845713117250462,22.927270038218044,18.125538324905655,531.4589131673177
MLP_linearprobing_and_one_domain,IEEEPPG,1,521.8142164003234,0.0015126112544225911,22.843253192142388,18.315207486772266,530.5359802246094
MLP_linearprobing_and_one_domain,IEEEPPG,2,530.4402002239475,-0.014993140778987835,23.031287420028164,18.060871102715616,533.3683166503906
MLP_linearprobing_and_one_domain,IEEEPPG,3,529.5193492280024,-0.013231099658859158,23.011287430910997,17.833802562648966,537.8339131673177
MLP_linearprobing_and_one_domain,IEEEPPG,4,526.4848858808436,-0.007424677969833704,22.945258461844436,18.216164066293146,530.9046529134115
