model,dataset,exp,avg loss,mse,r2_score,rmse,mae
FCN_linearprobing_and_four_domains,IEEEPPG,0,1202.2888971282432,-1.3005703249955296,34.67403779671821,30.969825162725932,1189.846659342448
FCN_linearprobing_and_four_domains,IEEEPPG,1,1092.2370267595793,-1.0899869387685195,33.04900946714711,29.490302888687047,1080.0128275553386
FCN_linearprobing_and_four_domains,IEEEPPG,2,1524.9194339139194,-1.9179213132974158,39.05021682287973,35.08140598447983,1515.11279296875
FCN_linearprobing_and_four_domains,IEEEPPG,3,1490.6205340968716,-1.8522906389332339,38.60855519307698,34.67019284781763,1479.729715983073
FCN_linearprobing_and_four_domains,IEEEPPG,4,1001.9500542935746,-0.9172235288384158,31.653594650427532,28.196878918146684,988.5976053873698
