model,dataset,exp,avg loss,mse,r2_score,rmse,mae
FCN_finetuning_and_four_domains,IEEEPPG,0,2177.463698605212,-3.1665596186835847,46.66330141133621,42.42521081267104,2167.7373860677085
FCN_finetuning_and_four_domains,IEEEPPG,1,3184.8108356409325,-5.094110422794844,56.434128288128385,52.13916377697961,3168.4176432291665
FCN_finetuning_and_four_domains,IEEEPPG,2,1988.1760323237916,-2.804359161726156,44.588967607736684,40.396918323753916,1982.737040201823
FCN_finetuning_and_four_domains,IEEEPPG,3,2328.5824837205255,-3.4557242224789597,48.25538813148771,43.992402739444024,2315.5659993489585
FCN_finetuning_and_four_domains,IEEEPPG,4,3099.2975696063468,-4.9304814624821285,55.67133525977572,51.381613887636,3084.9973958333335
